"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"201849_at",754.999141860466,1530.33594069767,4.11043292670788,9.05769966300551e-05,0.00319355572137266,-4.47858503597351
"214428_x_at",-1111.42348837209,2804.8938372093,-4.10937196871653,9.09245903570989e-05,0.00319632003059489,-4.47863912406326
"216063_at",198.514390697674,306.943258139535,4.10931806889874,9.09422833279702e-05,0.00319632003059489,-4.47864187177117
"217871_s_at",-624.746651162791,1519.80193023256,-4.10570256594517,9.21366810387515e-05,0.00323319947021496,-4.47882615483986
"218585_s_at",-457.439720930233,876.453488372093,-4.10242496062664,9.32324691270976e-05,0.00326650803389798,-4.47899316698359
"205208_at",186.305867441861,150.998022093023,4.10107874026743,9.36861642346094e-05,0.00327725085971711,-4.47906175105279
"204005_s_at",-109.006344186047,289.884339534884,-4.09846555452194,9.4572907807152e-05,0.00329844286615549,-4.47919485931472
"203229_s_at",-236.89208372093,430.556190697674,-4.09842120538448,9.4588026364195e-05,0.00329844286615549,-4.47919711808088
"208782_at",1778.28209302326,4643.78220930233,4.0958402655157,9.5471876345909e-05,0.00332406221971233,-4.47932855454025
"212116_at",-227.681351162791,338.484998837209,-4.09483693004648,9.58176088704141e-05,0.00333089513020193,-4.4793796424738
"204415_at",-266.999430232558,256.479838372093,-4.09040249709208,9.73600993253306e-05,0.00337924469356128,-4.47960538333566
"200675_at",1291.99720930233,3465.63302325581,4.08887679482119,9.78963002289593e-05,0.0033925711633,-4.47968303162918
"217979_at",-1291.65976744186,3758.23406976744,-4.08507360229688,9.92452925722648e-05,0.00343397958755866,-4.4798765453648
"204351_at",-647.250511627907,653.604488372093,-4.08436786027898,9.94975756990609e-05,0.00343737128573981,-4.47991244795882
"200986_at",739.320904651163,1476.40910581395,4.07712812811167,0.000102121403807094,0.00352255610067102,-4.48028062305281
"201278_at",867.534418604652,2967.0288372093,4.07618910049454,0.000102466556727565,0.00352899889267438,-4.48032836031553
"213085_s_at",-313.345558139535,1017.82098837209,-4.0746525564244,0.000103033753059642,0.00354305728306792,-4.48040646512592
"220392_at",45.3973348837209,108.158965116279,4.07357477760985,0.000103433399770891,0.00355131964113215,-4.48046124403257
"209822_s_at",623.684209302326,1750.39952325581,4.07156544889747,0.000104182448831829,0.0035715346266456,-4.48056335601428
"201032_at",925.362372093023,2693.33072093023,4.0704956553279,0.000104583374793014,0.00357893220364009,-4.48061771455183
"213511_s_at",-495.912651162791,1111.87486046512,-4.07013342495867,0.000104719463123159,0.00357893220364009,-4.4806361191214
"219392_x_at",-417.552069767442,1057.53196511628,-4.06852035871673,0.000105327552291399,0.00358933421834831,-4.48071807040568
"201061_s_at",1038.54813953488,3009.80360465116,4.06847160298498,0.000105345984777624,0.00358933421834831,-4.48072054724528
"221012_s_at",789.56223255814,2266.36225581395,4.06657897371525,0.000106063906736276,0.00360827791420526,-4.48081668657369
"201631_s_at",-1443.28279069767,3209.71627906977,-4.06573676144725,0.000106384887281847,0.00361314972000503,-4.48085946308712
"200608_s_at",-789.652372093023,1694.16990697674,-4.06535312023563,0.000106531408070875,0.00361314972000503,-4.48087894743485
"222162_s_at",850.571125581396,1283.21373953488,4.06104478577135,0.000108190215578115,0.00366383369867344,-4.481097714056
"203569_s_at",-439.54,1426.68074418605,-4.05937499888302,0.000108839766310515,0.00368023750029926,-4.48118247954894
"209138_x_at",-1813.94869767442,1860.71704651163,-4.05643433546085,0.000109992803610632,0.00371359036796319,-4.48133172994609
"201681_s_at",-333.712674418605,912.770779069767,-4.0547557835638,0.00011065621306716,0.00373033645351819,-4.48141690584535
"221795_at",640.169093023256,1128.90347674419,4.05419524692049,0.000110878606651067,0.00373218729910229,-4.4814453467316
"214213_x_at",181.502279069768,708.672465116279,4.04762870526689,0.000113516050232132,0.00381520082552429,-4.48177841946293
"218999_at",434.765069767442,1220.73027906977,4.04544934660836,0.000114404618590931,0.00383927427117728,-4.48188891958395
"201385_at",-630.89711627907,1070.3903255814,-4.04420781687663,0.000114913795746214,0.0038505625723502,-4.48195185934851
"206496_at",137.637397674419,260.643789534884,4.04378677145982,0.000115086968536108,0.00385057495478994,-4.48197320280681
"214433_s_at",529.227488372093,1133.72804651163,4.04328438770499,0.000115293922865133,0.0038517158668722,-4.48199866838652
"202108_at",306.247634883721,466.178089534884,4.04214276163738,0.000115765538414288,0.00386168187497842,-4.48205653259642
"221794_at",221.249088372093,627.617362790698,4.04026164746395,0.000116546683884184,0.00388192788787933,-4.48215186547717
"209104_s_at",-629.200258139535,811.763515116279,-4.03830165118994,0.000117365965176515,0.00390338179407205,-4.4822511789646
"210766_s_at",-430.563941860465,762.432808139535,-4.03690010882436,0.000117955197625318,0.00391713214409086,-4.48232218476726
"218123_at",-201.269186046512,225.892395348837,-4.03532211934244,0.000118622008407695,0.00393341400795933,-4.4824021191591
"213943_at",465.765086046512,792.094289534884,4.03422782541944,0.000119086546170644,0.00394295023524586,-4.48245754489066
"212262_at",406.72611627907,1266.20556976744,4.03354199131283,0.000119378578237301,0.00394675498347446,-4.4824922794477
"212062_at",636.956530232559,1087.97785116279,4.03249626303803,0.000119825178202981,0.00395565103095856,-4.48254523697435
"205168_at",214.148930232558,444.460395348837,4.03112019142158,0.000120415301126978,0.00396925170859829,-4.48261491606877
"203192_at",242.331930232558,820.187872093023,4.02662671408704,0.0001223617913402,0.00402745612471739,-4.48284238858048
"213364_s_at",152.160304651163,170.948838372093,4.02382254331615,0.000123591762918446,0.00406193990134473,-4.4829842967244
"213793_s_at",-105.458827906977,107.4973,-4.02061293474073,0.000125014124331655,0.00410263583576181,-4.4831466781207
"213720_s_at",-247.920644186046,347.604401162791,-4.01955025216173,0.000125488509939797,0.00411214774557133,-4.48320043118983
"210839_s_at",569.914302325582,1118.90405813953,4.01655321876319,0.000126835716272986,0.00415019128591915,-4.48335200033816
"212592_at",-766.106586046512,1113.33561395349,-4.01496993825832,0.000127553010338704,0.0041675421251867,-4.4834320549076
"201689_s_at",-472.496827906977,561.285288372093,-4.00815374878487,0.000130685704372735,0.00426364502274911,-4.48377656543216
"214280_x_at",-694.232627906977,1606.61005813953,-4.00631349986062,0.000131544042300061,0.00428537411487171,-4.48386954002467
"209366_x_at",748.915418604652,1840.54301162791,4.00543996104675,0.00013195337197943,0.00429243355885786,-4.48391366814989
"212236_x_at",-554.854046511628,933.796186046512,-4.00349184683924,0.000132870637909081,0.00431597146432661,-4.48401206722019
"202609_at",552.805186046512,1883.65745348837,4.00272043196577,0.000133235544192576,0.00432152493630738,-4.48405102640747
"200831_s_at",151.906695348837,383.035210465116,4.00012580621252,0.000134469956770972,0.00435522390512729,-4.48418204374982
"204422_s_at",173.322813953488,221.115153488372,3.99779520980796,0.000135588096480438,0.00438506466454803,-4.48429970181884
"219371_s_at",1130.90310232558,1349.65628604651,3.99288277082954,0.00013797417895746,0.00445576613001315,-4.48454761815921
"216720_at",39.6447139534884,106.122603488372,3.99128832827142,0.000138757250194375,0.00447030878298613,-4.48462806050523
"206701_x_at",265.345074418605,602.998486046512,3.99114930997906,0.000138825727138464,0.00447030878298613,-4.48463507364548
"212012_at",797.36269767442,1800.59806976744,3.99000585306122,0.000139390195677635,0.00448200826880914,-4.48469275484186
"217986_s_at",-245.01583255814,472.027339534884,-3.98940511221108,0.000139687632709167,0.00448510017241841,-4.48472305647744
"204036_at",364.439674418605,1184.30462790698,3.98674654264994,0.000141011254124179,0.00452108456927926,-4.48485713537057
"209309_at",-783.204111627907,1041.3431255814,-3.98478722822109,0.00014199442220258,0.00454606567520129,-4.48495592744873
"200845_s_at",1177.10604651163,3247.19302325581,3.98248069281416,0.00014316024226776,0.00457431929765196,-4.48507220361701
"209311_at",313.3348,593.969286046512,3.98223005179846,0.000143287477887227,0.00457431929765196,-4.48508483730829
"221691_x_at",-868.678325581395,1521.14125581395,-3.98175148022035,0.000143530721420776,0.0045755294212005,-4.48510895912678
"209488_s_at",41.9941930232558,151.278945348837,3.98076272165303,0.000144034531528699,0.00458503066579144,-4.48515879284025
"204112_s_at",427.528495348838,476.159647674419,3.97903061618533,0.000144921192232584,0.00460667464553307,-4.48524608020013
"41577_at",83.4019418604651,159.584126744186,3.9752411057877,0.00014687930705929,0.00466226723533071,-4.48543699795539
"219494_at",-103.133465116279,185.804860465116,-3.97474873832529,0.000147135576137427,0.00466375824049826,-4.48546179866651
"208900_s_at",-212.363197674419,448.376854651163,-3.97290171095178,0.000148100746184409,0.00468768313526588,-4.48555482367445
"205286_at",-347.49111627907,1122.87202325581,-3.96979280535682,0.000149739026736011,0.00473281522377096,-4.48571136578981
"212501_at",912.067906976745,1903.62460465116,3.96839532036726,0.000150481093572179,0.00474495225857108,-4.48578171791531
"210157_at",48.5237139534884,175.784619767442,3.96826794528921,0.00015054890485167,0.00474495225857108,-4.4857881297574
"203767_s_at",295.572641860465,502.689013953488,3.96730237365028,0.000151063903693512,0.00475445899152899,-4.48583673242501
"205709_s_at",-69.3699441860465,74.7416860465116,-3.96503877014164,0.00015227784652825,0.00478590585922286,-4.48595065470738
"222018_at",-250.576,462.248511627907,-3.96450726778649,0.000152564236357481,0.00478815335035741,-4.48597740048318
"201493_s_at",-363.497093023256,786.739709302326,-3.96057510313622,0.000154699092167732,0.00484832611923147,-4.48617522876773
"221760_at",501.396290697675,1075.31831976744,3.95231396539069,0.000159277816545037,0.00498481402538352,-4.48659060402688
"203669_s_at",209.153776744186,287.288265116279,3.94603014138895,0.000162847219294465,0.00508937529809056,-4.48690633537005
"201939_at",-406.817595348837,820.275074418605,-3.9450934199822,0.000163385820811171,0.00509905636573576,-4.48695338442931
"202949_s_at",-362.484790697674,872.385372093023,-3.94433211439959,0.000163824816610239,0.005104218274476,-4.48699161963237
"212460_at",-451.414651162791,1015.34104651163,-3.94401268465131,0.000164009347238918,0.005104218274476,-4.48700766156719
"212136_at",462.650883720931,1213.4833255814,3.94096222793587,0.00016578161105603,0.00515217801835638,-4.48716083182773
"219676_at",-110.894011627907,230.388698837209,-3.93804437993252,0.000167493975874001,0.00519814521504229,-4.48730730052789
"207069_s_at",322.902339534884,588.812876744186,3.93447683269281,0.000169610632984479,0.00525009911834238,-4.48748632525635
"201028_s_at",395.521302325581,1308.10190697674,3.93442889553836,0.000169639248090765,0.00525009911834238,-4.48748873038308
"212647_at",533.125372093023,1307.64161627907,3.93341438250753,0.000170245925732284,0.00525899211320943,-4.48753962835922
"218581_at",586.534651162791,2259.1426744186,3.93315959626185,0.000170398613550115,0.00525899211320943,-4.48755241014629
"209439_s_at",54.2711744186046,124.852289534884,3.92761847013319,0.000173751892011958,0.00535506695671156,-4.4878303103003
"202936_s_at",-337.978395348837,1029.14201162791,-3.92612181731684,0.000174668385379462,0.00537587794393722,-4.48790534460577
"202934_at",877.690434883721,1782.22351976744,3.92354497594644,0.00017625719428683,0.00541729525557714,-4.48803450765101
"205863_at",255.569718604651,407.434568604651,3.9197100540292,0.000178647329138881,0.00548319343691694,-4.48822666983965
"203505_at",581.050088372093,1086.10567674419,3.91846503829437,0.000179429937427793,0.00549963864608459,-4.48828903983567
"207941_s_at",-706.587162790698,2496.87409302326,-3.9164432735665,0.0001807077973176,0.00553006154731558,-4.48839030504298
"204070_at",-404.945441860465,680.598255813954,-3.91573612666099,0.000181156802441157,0.00553006154731558,-4.48842571942806
"203430_at",535.381581395349,1495.63165116279,3.91532389372002,0.000181419043271135,0.00553006154731558,-4.48844636316375
"203897_at",317.187060465116,747.603190697674,3.91516257461839,0.000181521764799923,0.00553006154731558,-4.48845444144283
"200758_s_at",194.156744186047,490.187674418605,3.91494032114782,0.000181663378029664,0.00553006154731558,-4.48846557088049
"202220_at",-612.196162790698,1906.99308139535,-3.91314122860846,0.000182813602570614,0.00555748363721828,-4.48855565203446
"221478_at",833.773627906977,1725.03248837209,3.91112570096589,0.000184110475923464,0.00558425190110003,-4.48865655074598
"209806_at",-612.172953488373,813.975290697674,-3.91099425703267,0.000184195357326595,0.00558425190110003,-4.48866313020688
"201074_at",-269.159962790698,435.609302325581,-3.91035520525196,0.000184608565904783,0.00558917482888081,-4.48869511686715
"204224_s_at",-362.087509302326,540.329252325581,-3.90963351011646,0.00018507627746275,0.00559573228046467,-4.48873123761533
"214289_at",44.7514511627907,136.003853488372,3.90766849252011,0.000186355504925634,0.0056267746832763,-4.4888295731153
"210203_at",144.916706976744,286.64766744186,3.90722748288495,0.000186643762205271,0.00562785244008126,-4.48885163989761
"220161_s_at",1013.15186046512,3067.50453488372,3.90608700894271,0.000187391189402832,0.00563971898141121,-4.4889087011706
"211964_at",617.230441860465,1637.61936046512,3.90585514015882,0.000187543497968214,0.00563971898141121,-4.48892030144121
"205392_s_at",1221.28172093023,3259.05053488372,3.90245988653283,0.000189787357172823,0.00569950361170083,-4.48909013283949
"221984_s_at",-612.42134883721,1982.12013953488,-3.89528307181474,0.000194615168141126,0.00583662152313421,-4.48944892532413
"213564_x_at",1510.86925581395,4153.15606976744,3.89380731309194,0.000195622356568229,0.00585894216587345,-4.48952267066649
"217943_s_at",254.147609302326,340.797711627907,3.88992169540785,0.000198298138018322,0.00593111061672789,-4.48971678591928
"210096_at",532.2191,1086.93005465116,3.88685424802744,0.000200435175913259,0.00598699333093184,-4.48986997265162
"201802_at",238.184753488372,414.082648837209,3.88147433778029,0.000204236541166894,0.00608911120836803,-4.49013852525181
"221570_s_at",357.043697674419,1200.7986627907,3.88124452577375,0.000204400448048256,0.00608911120836803,-4.49014999359632
"201247_at",-152.348895348837,344.092622093023,-3.87821897680645,0.00020657009284078,0.00614552921064233,-4.49030095249345
"213756_s_at",100.518886046512,194.977612790698,3.87675794662999,0.000207625673274396,0.00616475624900621,-4.49037383315125
"203685_at",672.410325581395,1945.19865116279,3.87655916716394,0.000207769687340289,0.00616475624900621,-4.49038374802161
"213648_at",-298.214953488372,499.239127906977,-3.86600599978734,0.000215553941888358,0.00638721873284346,-4.49090983076448
"219148_at",-206.542441860465,481.082313953488,-3.86426135418284,0.000216867380534641,0.00641760403778672,-4.49099674640537
"212006_at",-222.991346511628,317.769901162791,-3.86261560262724,0.00021811337363223,0.00644591552340448,-4.49107872063372
"218780_at",127.863874418605,260.948162790698,3.85920331199222,0.000220718633477786,0.00651426928448412,-4.49124864004454
"200910_at",-653.417255813953,1279.99537209302,-3.85637403957247,0.000222901279427828,0.006569985726839,-4.49138948073905
"218732_at",-171.263958139535,333.217586046512,-3.85549695939736,0.000223582080000829,0.00658134674855808,-4.49143313304989
"213381_at",166.381281395349,317.07103372093,3.85504348401541,0.000223934851718291,0.00658263068244248,-4.49145570093942
"203186_s_at",765.504720930233,957.644620930233,3.85440545402578,0.000224432094204088,0.00658263068244248,-4.49148745162554
